Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
325,Exit long,2026-05-01 05:00,A_LONDON_BO_LONG_EXIT,1.17318,1,1.17436,-0.001,-0.10,0,0.00002,0.00,-0.001,-0.10,0.07,0.00,1
325,Entry long,2026-05-01 04:00,A_LONDON_BO_LONG,1.17436,1,1.17436,-0.001,-0.10,0,0.00002,0.00,-0.001,-0.10,0.07,0.00,1
326,Exit long,2026-05-01 10:00,A_LONDON_BO_LONG_EXIT,1.1769,1,1.17448,0.002,0.21,0,0.002,0.21,-0.0001,-0.01,0.08,0.00,4
326,Entry long,2026-05-01 06:00,A_LONDON_BO_LONG,1.17448,1,1.17448,0.002,0.21,0,0.002,0.21,-0.0001,-0.01,0.08,0.00,4
327,Exit long,2026-05-06 06:00,A_LONDON_BO_LONG_EXIT,1.17885,1,1.17625,0.003,0.22,0,0.003,0.22,-0.001,-0.05,0.08,0.00,2
327,Entry long,2026-05-06 04:00,A_LONDON_BO_LONG,1.17625,1,1.17625,0.003,0.22,0,0.003,0.22,-0.001,-0.05,0.08,0.00,2
328,Exit long,2026-05-07 13:00,A_LONDON_BO_LONG_EXIT,1.17558,1,1.17668,-0.001,-0.09,0,0.001,0.10,-0.001,-0.09,0.08,0.00,10
328,Entry long,2026-05-07 03:00,A_LONDON_BO_LONG,1.17668,1,1.17668,-0.001,-0.09,0,0.001,0.10,-0.001,-0.09,0.08,0.00,10
329,Exit short,2026-05-13 04:00,A_LONDON_BO_SHORT_EXIT,1.17033,1,1.172,0.002,0.14,0,0.002,0.14,-0.0003,-0.03,0.08,0.00,2
329,Entry short,2026-05-13 02:00,A_LONDON_BO_SHORT,1.172,1,1.172,0.002,0.14,0,0.002,0.14,-0.0003,-0.03,0.08,0.00,2
330,Exit short,2026-05-14 09:00,A_LONDON_BO_SHORT_EXIT,1.16918,1,1.17076,0.002,0.13,0,0.002,0.13,-0.001,-0.05,0.08,0.00,6
330,Entry short,2026-05-14 03:00,A_LONDON_BO_SHORT,1.17076,1,1.17076,0.002,0.13,0,0.002,0.13,-0.001,-0.05,0.08,0.00,6
331,Exit short,2026-05-15 06:00,A_LONDON_BO_SHORT_EXIT,1.1638,1,1.1628,-0.001,-0.09,0,0.0001,0.01,-0.001,-0.09,0.08,0.00,1
331,Entry short,2026-05-15 05:00,A_LONDON_BO_SHORT,1.1628,1,1.1628,-0.001,-0.09,0,0.0001,0.01,-0.001,-0.09,0.08,0.00,1
332,Exit short,2026-05-19 09:00,A_LONDON_BO_SHORT_EXIT,1.16026,1,1.16234,0.002,0.18,0,0.002,0.18,-0.0003,-0.03,0.08,0.00,5
332,Entry short,2026-05-19 04:00,A_LONDON_BO_SHORT,1.16234,1,1.16234,0.002,0.18,0,0.002,0.18,-0.0003,-0.03,0.08,0.00,5
333,Exit short,2026-05-21 04:00,A_LONDON_BO_SHORT_EXIT,1.16187,1,1.16076,-0.001,-0.10,0,0.0001,0.01,-0.001,-0.10,0.08,0.00,1
333,Entry short,2026-05-21 03:00,A_LONDON_BO_SHORT,1.16076,1,1.16076,-0.001,-0.10,0,0.0001,0.01,-0.001,-0.10,0.08,0.00,1
334,Exit short,2026-05-21 09:00,A_LONDON_BO_SHORT_EXIT,1.158,1,1.16074,0.003,0.24,0,0.003,0.24,-0.001,-0.07,0.08,0.00,3
334,Entry short,2026-05-21 06:00,A_LONDON_BO_SHORT,1.16074,1,1.16074,0.003,0.24,0,0.003,0.24,-0.001,-0.07,0.08,0.00,3
335,Exit long,2026-06-01 03:00,A_LONDON_BO_LONG_EXIT,1.16554,1,1.16647,-0.001,-0.08,0,0.00001,0.00,-0.001,-0.08,0.08,0.00,1
335,Entry long,2026-06-01 02:00,A_LONDON_BO_LONG,1.16647,1,1.16647,-0.001,-0.08,0,0.00001,0.00,-0.001,-0.08,0.08,0.00,1
336,Exit short,2026-06-08 06:00,A_LONDON_BO_SHORT_EXIT,1.15213,1,1.15084,-0.001,-0.11,0,0.001,0.08,-0.001,-0.11,0.08,0.00,2
336,Entry short,2026-06-08 04:00,A_LONDON_BO_SHORT,1.15084,1,1.15084,-0.001,-0.11,0,0.001,0.08,-0.001,-0.11,0.08,0.00,2
337,Exit short,2026-06-11 08:00,A_LONDON_BO_SHORT_EXIT,1.1543,1,1.15323,-0.001,-0.09,0,0.001,0.08,-0.001,-0.09,0.08,0.00,4
337,Entry short,2026-06-11 04:00,A_LONDON_BO_SHORT,1.15323,1,1.15323,-0.001,-0.09,0,0.001,0.08,-0.001,-0.09,0.08,0.00,4
338,Exit long,2026-06-12 08:00,A_LONDON_BO_LONG_EXIT,1.15623,1,1.15768,-0.001,-0.13,0,0.001,0.11,-0.001,-0.13,0.08,0.00,4
338,Entry long,2026-06-12 04:00,A_LONDON_BO_LONG,1.15768,1,1.15768,-0.001,-0.13,0,0.001,0.11,-0.001,-0.13,0.08,0.00,4
339,Exit long,2026-06-16 11:00,A_LONDON_BO_LONG_EXIT,1.16139,1,1.15956,0.002,0.16,0,0.002,0.16,-0.001,-0.07,0.08,0.00,8
339,Entry long,2026-06-16 03:00,A_LONDON_BO_LONG,1.15956,1,1.15956,0.002,0.16,0,0.002,0.16,-0.001,-0.07,0.08,0.00,8
340,Exit short,2026-06-18 08:00,A_LONDON_BO_SHORT_EXIT,1.1454,1,1.14826,0.003,0.25,0,0.003,0.25,-0.0003,-0.03,0.08,0.00,4
340,Entry short,2026-06-18 04:00,A_LONDON_BO_SHORT,1.14826,1,1.14826,0.003,0.25,0,0.003,0.25,-0.0003,-0.03,0.08,0.00,4
341,Exit short,2026-06-22 05:00,A_LONDON_BO_SHORT_EXIT,1.14566,1,1.14459,-0.001,-0.09,0,0.0004,0.04,-0.001,-0.09,0.08,0.00,2
341,Entry short,2026-06-22 03:00,A_LONDON_BO_SHORT,1.14459,1,1.14459,-0.001,-0.09,0,0.0004,0.04,-0.001,-0.09,0.08,0.00,2
342,Exit short,2026-06-25 08:00,A_LONDON_BO_SHORT_EXIT,1.13573,1,1.13458,-0.001,-0.10,0,0.001,0.11,-0.001,-0.10,0.08,0.00,2
342,Entry short,2026-06-25 06:00,A_LONDON_BO_SHORT,1.13458,1,1.13458,-0.001,-0.10,0,0.001,0.11,-0.001,-0.10,0.08,0.00,2
343,Exit long,2026-06-29 03:00,A_LONDON_BO_LONG_EXIT,1.14007,1,1.14124,-0.001,-0.10,0,0.0001,0.01,-0.001,-0.10,0.08,0.00,1
343,Entry long,2026-06-29 02:00,A_LONDON_BO_LONG,1.14124,1,1.14124,-0.001,-0.10,0,0.0001,0.01,-0.001,-0.10,0.08,0.00,1
344,Exit long,2026-07-09 04:00,A_LONDON_BO_LONG_EXIT,1.14319,1,1.1442,-0.001,-0.09,0,0.00002,0.00,-0.001,-0.09,0.08,0.00,2
344,Entry long,2026-07-09 02:00,A_LONDON_BO_LONG,1.1442,1,1.1442,-0.001,-0.09,0,0.00002,0.00,-0.001,-0.09,0.08,0.00,2
345,Exit long,2026-07-17 04:00,A_LONDON_BO_LONG_EXIT,1.14417,1,1.14498,-0.001,-0.07,0,0.0002,0.02,-0.001,-0.07,0.08,0.00,2
345,Entry long,2026-07-17 02:00,A_LONDON_BO_LONG,1.14498,1,1.14498,-0.001,-0.07,0,0.0002,0.02,-0.001,-0.07,0.08,0.00,2
346,Exit short,2026-07-17 07:00,A_LONDON_BO_SHORT_EXIT,1.14355,1,1.14268,-0.001,-0.08,0,0.0002,0.02,-0.001,-0.08,0.08,0.00,1
346,Entry short,2026-07-17 06:00,A_LONDON_BO_SHORT,1.14268,1,1.14268,-0.001,-0.08,0,0.0002,0.02,-0.001,-0.08,0.08,0.00,1
347,Exit long,2026-07-30 09:00,A_LONDON_BO_LONG_EXIT,1.14999,1,1.14728,0.003,0.24,0,0.003,0.24,-0.001,-0.07,0.08,0.00,3
347,Entry long,2026-07-30 06:00,A_LONDON_BO_LONG,1.14728,1,1.14728,0.003,0.24,0,0.003,0.24,-0.001,-0.07,0.08,0.00,3
348,Exit long,2026-08-05 03:00,A_LONDON_BO_LONG_EXIT,1.15367,1,1.15449,-0.001,-0.07,0,0.0002,0.02,-0.001,-0.07,0.08,0.00,1
348,Entry long,2026-08-05 02:00,A_LONDON_BO_LONG,1.15449,1,1.15449,-0.001,-0.07,0,0.0002,0.02,-0.001,-0.07,0.08,0.00,1
349,Exit short,2026-08-13 03:00,A_LONDON_BO_SHORT_EXIT,1.15256,1,1.15181,-0.001,-0.07,0,0.0001,0.01,-0.001,-0.07,0.08,0.00,1
349,Entry short,2026-08-13 02:00,A_LONDON_BO_SHORT,1.15181,1,1.15181,-0.001,-0.07,0,0.0001,0.01,-0.001,-0.07,0.08,0.00,1
350,Exit long,2026-08-14 04:00,A_LONDON_BO_LONG_EXIT,1.15573,1,1.15444,0.001,0.11,0,0.001,0.11,-0.0001,-0.01,0.08,0.00,2
350,Entry long,2026-08-14 02:00,A_LONDON_BO_LONG,1.15444,1,1.15444,0.001,0.11,0,0.001,0.11,-0.0001,-0.01,0.08,0.00,2
351,Exit long,2026-08-17 03:00,A_LONDON_BO_LONG_EXIT,1.16107,1,1.15958,0.001,0.13,0,0.001,0.13,-0.0003,-0.03,0.08,0.00,1
351,Entry long,2026-08-17 02:00,A_LONDON_BO_LONG,1.15958,1,1.15958,0.001,0.13,0,0.001,0.13,-0.0003,-0.03,0.08,0.00,1
352,Exit long,2026-08-19 06:00,A_LONDON_BO_LONG_EXIT,1.16085,1,1.15946,0.001,0.12,0,0.001,0.12,-0.0003,-0.03,0.08,0.00,4
352,Entry long,2026-08-19 02:00,A_LONDON_BO_LONG,1.15946,1,1.15946,0.001,0.12,0,0.001,0.12,-0.0003,-0.03,0.08,0.00,4
353,Exit long,2026-08-20 05:00,A_LONDON_BO_LONG_EXIT,1.17079,1,1.1688,0.002,0.17,0,0.002,0.17,-0.001,-0.08,0.09,0.00,3
353,Entry long,2026-08-20 02:00,A_LONDON_BO_LONG,1.1688,1,1.1688,0.002,0.17,0,0.002,0.17,-0.001,-0.08,0.09,0.00,3
354,Exit long,2026-08-21 08:00,A_LONDON_BO_LONG_EXIT,1.16953,1,1.17052,-0.001,-0.08,0,0.001,0.05,-0.001,-0.08,0.08,0.00,4
354,Entry long,2026-08-21 04:00,A_LONDON_BO_LONG,1.17052,1,1.17052,-0.001,-0.08,0,0.001,0.05,-0.001,-0.08,0.08,0.00,4
355,Exit short,2026-08-28 06:00,A_LONDON_BO_SHORT_EXIT,1.16456,1,1.164,-0.001,-0.05,0,0.0001,0.01,-0.001,-0.05,0.08,0.00,1
355,Entry short,2026-08-28 05:00,A_LONDON_BO_SHORT,1.164,1,1.164,-0.001,-0.05,0,0.0001,0.01,-0.001,-0.05,0.08,0.00,1
356,Exit short,2026-09-01 10:00,A_LONDON_BO_SHORT_EXIT,1.16027,1,1.15953,-0.001,-0.06,0,0.001,0.06,-0.001,-0.06,0.08,0.00,7
356,Entry short,2026-09-01 03:00,A_LONDON_BO_SHORT,1.15953,1,1.15953,-0.001,-0.06,0,0.001,0.06,-0.001,-0.06,0.08,0.00,7
357,Exit long,2026-09-08 03:00,A_LONDON_BO_LONG_EXIT,1.16157,1,1.16236,-0.001,-0.07,0,0.001,0.11,-0.001,-0.07,0.08,0.00,24
357,Entry long,2026-09-07 03:00,A_LONDON_BO_LONG,1.16236,1,1.16236,-0.001,-0.07,0,0.001,0.11,-0.001,-0.07,0.08,0.00,24
358,Exit long,2026-09-09 05:00,A_LONDON_BO_LONG_EXIT,1.16323,1,1.16384,-0.001,-0.05,0,0.001,0.09,-0.001,-0.05,0.08,0.00,3
358,Entry long,2026-09-09 02:00,A_LONDON_BO_LONG,1.16384,1,1.16384,-0.001,-0.05,0,0.001,0.09,-0.001,-0.05,0.08,0.00,3
